,Zip Code,Last Actual Value,Trend,Damping,AIC,RMSE,1-Year Value,3-Year Value,5-Year Value
1407,20180,524587.0,mul,True,4340.791678942301,1704.8336450162953,524217.0,524048.0,524028.0
1408,32234,191816.0,mul,True,3849.518259786977,732.9741329732586,203221.0,204932.0,204961.0
1409,10920,429093.0,mul,True,4067.6375865222562,1066.2316485979954,437145.0,440638.0,441005.0
1410,42544,109013.0,mul,True,2905.764727907476,343.1732214608479,110306.0,110463.0,110465.0
1411,89061,267049.0,mul,True,2385.410706116603,658.6505930718463,273092.0,279418.0,281956.0
1412,4609,390966.0,mul,False,2186.036258880275,410.21226625033216,409596.0,449559.0,493422.0
1413,6333,338839.0,mul,True,4079.042324223322,1087.3313350646904,333914.0,333093.0,333076.0
1414,67701,123469.0,mul,False,478.73680015444353,271.51286567825684,115557.0,101179.0,88591.0
1415,27306,134333.0,mul,True,3007.7391955281446,292.22859487853503,135294.0,135354.0,135354.0
1416,27505,166584.0,mul,True,3601.8897184793577,478.96705612707626,167726.0,167797.0,167797.0
1417,71857,43747.0,mul,True,2861.573895536453,134.23761882357485,43319.0,43308.0,43308.0
1418,54025,243864.0,mul,True,3515.219724248629,628.5519053832716,253749.0,255221.0,255246.0
1419,99001,250141.0,mul,True,3749.534793678999,617.2767810135663,273165.0,280887.0,281388.0
1420,12564,306997.0,mul,True,4039.6017505101036,1016.0870950669837,308922.0,309199.0,309204.0
1421,15946,86964.0,mul,True,1072.7905259175373,322.47817739147615,87967.0,87968.0,87968.0
1422,12184,280292.0,mul,True,3778.0961895983437,648.324976995015,282133.0,282398.0,282403.0
1423,56283,121081.0,mul,True,1815.053334851135,237.42661599815503,122722.0,123273.0,123311.0
1424,19365,214295.0,mul,True,3579.7163249123396,461.0623135796579,215322.0,215470.0,215472.0
1425,95019,578413.0,mul,True,2105.7247159203234,2097.7704097886963,608078.0,614493.0,614696.0
1426,28789,187182.0,mul,True,2181.470020365874,377.2764461794714,190537.0,191223.0,191244.0
1427,3903,394949.0,mul,True,4066.1220935182723,1063.458857156043,410627.0,412925.0,412962.0
1428,14085,228221.0,mul,True,3591.3415572652743,470.364454987621,226346.0,226232.0,226232.0
1429,37380,114772.0,mul,True,2980.8503370741014,164.77054072669415,127160.0,138004.0,141124.0
1430,18106,295349.0,mul,True,3759.81396591093,628.2758507873541,316147.0,324063.0,324705.0
1431,46933,93073.0,mul,True,2922.0176819081894,233.50806889020632,90722.0,90572.0,90572.0
1432,57032,224153.0,mul,True,853.878186206812,659.4265957813552,235392.0,236108.0,236110.0
1433,70374,143196.0,mul,True,1831.326697961578,490.28593835822977,138088.0,137777.0,137776.0
1434,12986,125965.0,mul,True,3106.132409302874,204.3461023161442,125342.0,125174.0,125166.0
1435,40311,87770.0,mul,True,2821.8354730327746,125.37790642794941,89949.0,90887.0,90983.0
1436,23523,150236.0,mul,True,3966.9790314167008,896.8898386714793,147873.0,147726.0,147725.0
1437,64730,114187.0,mul,True,1916.7019816759923,218.36408623765325,114950.0,115204.0,115222.0
1438,1566,326149.0,mul,True,3983.243259021425,922.3072877530285,340509.0,342629.0,342664.0
1439,6878,1471796.0,mul,True,2590.80995497262,6491.605456363263,1479405.0,1479605.0,1479605.0
1440,78073,140863.0,mul,True,3667.452082003124,536.0792088405874,141395.0,141402.0,141402.0
1441,63133,32891.0,mul,True,866.8418105828999,242.88199518420313,32835.0,32835.0,32835.0
1442,75140,130664.0,mul,True,2015.629766419965,239.81379062018735,131481.0,131611.0,131613.0
1443,98672,454957.0,mul,True,3288.2085031454044,924.8217795752649,460767.0,462716.0,462851.0
1444,19343,420132.0,mul,True,3910.530966399242,813.9860605592374,427385.0,428435.0,428452.0
1445,7624,691326.0,mul,True,4307.687049556007,1610.5677080916203,698362.0,700718.0,700882.0
1446,54728,171119.0,mul,True,2015.1439256430228,262.39322513655827,171916.0,172179.0,172198.0
1447,44287,157426.0,mul,True,3569.6078066714313,453.1234551477105,160548.0,160631.0,160631.0
1448,15748,118594.0,mul,True,2090.8273220465658,303.8574196425881,118811.0,118824.0,118824.0
1449,37419,188257.0,mul,True,3720.2582107165276,586.9937120499151,185308.0,185126.0,185125.0
1450,53954,226210.0,mul,True,3559.2322070093373,517.3130748024755,239170.0,241087.0,241118.0
1451,17061,145653.0,mul,True,3623.1277981576422,496.76812331057266,145740.0,145742.0,145742.0
1452,70648,91926.0,mul,True,2134.9697495590817,404.5354636794036,93698.0,93745.0,93745.0
1453,8734,291993.0,mul,True,3841.1070980369095,722.457246650576,315094.0,333715.0,338580.0
1454,4280,205892.0,mul,True,3834.4845729801696,730.6531929552696,215354.0,215956.0,215958.0
1455,43617,242363.0,mul,True,3774.9392224842773,644.817761283095,247263.0,247394.0,247394.0
1456,29479,127338.0,mul,True,1800.2016577955565,796.2051924406097,126052.0,126015.0,126015.0
