,Zip Code,Last Actual Value,Trend,Damping,AIC,RMSE,1-Year Value,3-Year Value,5-Year Value
8586,66801,108691.0,mul,True,1728.1245159747746,166.24553488712743,109775.0,109927.0,109929.0
8587,43219,102104.0,mul,True,3451.2286312178326,369.72665826168924,111568.0,114905.0,115140.0
8588,70364,175969.0,mul,True,1923.93576312345,186.66819567239327,177167.0,177824.0,177925.0
8589,46176,130109.0,mul,True,1799.0585322296433,136.3187601183727,132941.0,135237.0,135871.0
8590,46241,86829.0,mul,True,2823.7014129584595,319.18841910920077,88492.0,88701.0,88704.0
8591,19601,73489.0,mul,True,3213.785602717796,245.86589843067006,78183.0,78880.0,78891.0
8592,49686,290987.0,mul,True,3715.5703408370227,582.2846098246401,296638.0,298423.0,298535.0
8593,23860,131594.0,mul,True,2995.8368742110742,169.0684914340554,129778.0,128351.0,127964.0
8594,37921,157087.0,mul,True,3160.7855297317515,224.465235338122,169402.0,177362.0,178848.0
8595,76548,206186.0,mul,True,2187.878020011467,348.8042255449223,208773.0,208933.0,208934.0
8596,53213,279789.0,mul,True,3826.671286083029,704.7579731971639,275884.0,275329.0,275320.0
8597,55033,291966.0,mul,True,3722.393316354233,589.1510922785238,303089.0,306881.0,307146.0
8598,53105,242317.0,mul,True,3681.5525100771642,549.2256996424067,242304.0,242300.0,242300.0
8599,29566,210818.0,mul,True,3397.5347753917517,596.7958218294117,212893.0,213539.0,213578.0
8600,21201,175858.0,mul,True,4055.285556736933,1043.8410110926882,178643.0,178817.0,178818.0
8601,97008,440701.0,mul,True,3918.6804462075347,825.4641084543168,476524.0,505002.0,512275.0
8602,60076,315608.0,mul,True,4144.864753371866,1217.528927028727,309761.0,305215.0,303985.0
8603,11937,1432648.0,mul,True,4872.516514198871,4250.701773551523,1384286.0,1376134.0,1375953.0
8604,93955,568891.0,mul,True,4289.570092684255,1561.204968314708,583471.0,595382.0,598677.0
8605,39466,118944.0,mul,True,1567.1944087838688,199.65275283402843,119021.0,119031.0,119031.0
8606,95204,277304.0,mul,True,1901.665398840364,947.531461093794,286770.0,288930.0,289007.0
8607,94063,1234434.0,mul,True,4849.1303604956765,4083.2845357169604,1317674.0,1346578.0,1348605.0
8608,28150,104352.0,mul,True,2970.4773635359934,161.85985450646857,105423.0,105782.0,105806.0
8609,93454,396605.0,mul,True,4217.1329032118,1378.4992588357904,422437.0,444192.0,450328.0
8610,76182,284522.0,mul,True,3535.3075982154555,427.1902866728103,290661.0,292728.0,292871.0
8611,75042,197754.0,mul,True,3477.0392928466863,386.49239336615824,195465.0,194710.0,194657.0
8612,6708,156937.0,mul,True,3605.4024958962677,481.8666994876669,161134.0,162554.0,162653.0
8613,6824,620337.0,mul,True,2313.4858154855365,2527.4995350992244,623172.0,623247.0,623247.0
8614,55912,123456.0,mul,True,2767.067359638965,114.11755944754171,129212.0,133983.0,135317.0
8615,98607,504235.0,mul,True,4012.96591120665,970.632869024081,529594.0,545558.0,548490.0
8616,4330,156763.0,mul,True,3075.537574764259,193.88141165659326,172340.0,185837.0,189704.0
8617,82801,277870.0,mul,True,1611.3780616865383,232.0294156900544,284086.0,289297.0,290807.0
8618,91403,1449715.0,mul,True,4700.12033224191,3160.944013496119,1549649.0,1600071.0,1606520.0
8619,34481,169573.0,mul,True,2978.333616539151,449.2961910672226,172164.0,174254.0,174829.0
8620,54494,129773.0,mul,True,1836.822892165206,147.13041605343508,131159.0,131624.0,131656.0
8621,43512,123562.0,mul,True,2834.3690006378456,128.10723654620668,123923.0,124123.0,124154.0
8622,2889,243165.0,mul,True,3784.2124094489095,655.1741296925388,245746.0,247506.0,247884.0
8623,80241,415883.0,mul,True,3734.971686588433,602.0226048196765,435110.0,448321.0,451101.0
8624,96825,1024135.0,mul,True,4537.800722676751,2391.6202105799016,1013208.0,1009603.0,1009354.0
8625,70503,222542.0,mul,True,3124.2789206359935,546.8684836166136,226124.0,226351.0,226352.0
